gx,gy,gz,ax,ay,az,time,gesture_type,timestamp
-1.159604073,0.264975458,0.323631912,-0.447833121,-0.060574636,-0.715270638,41:08.6,letter-y-09,458.85
-1.79211545,0.428316504,0.352470398,-0.445540071,-0.057574749,-0.709985137,41:08.7,letter-y-09,458.9
-1.79211545,0.428316504,0.352470398,-0.445540071,-0.057574749,-0.709985137,41:08.7,letter-y-09,458.95
-4.488274574,0.268605262,1.522031307,-0.346480221,-0.170416564,-0.243938923,41:08.8,letter-y-09,459
-6.724425793,1.025418758,0.866756737,-0.233203441,-0.521403074,0.331724614,41:08.8,letter-y-09,459.05
-4.258270741,-1.332136869,0.958078623,-0.143545091,-0.75954777,2.197288036,41:08.9,letter-y-09,459.1
-4.283826828,0.0018149,1.161550164,-0.096996143,-0.63747555,2.332873821,41:08.9,letter-y-09,459.15
-2.415043116,0.511801898,0.594393253,0.027287284,-0.403715283,2.198667049,41:09.0,letter-y-09,459.2
-1.507804751,0.700551569,0.732177138,0.114652567,-0.296873242,2.26875782,41:09.0,letter-y-09,459.25
0.455216467,0.117968529,0.994927824,0.22403115,-0.155878663,1.773526311,41:09.1,letter-y-09,459.3
1.413566947,-0.228677452,0.092924014,0.262325108,-0.135802507,1.255084395,41:09.1,letter-y-09,459.35
1.534958005,-0.303088367,-0.195460856,0.229763776,-0.176416337,1.200620413,41:09.2,letter-y-09,459.4
1.907117486,-0.294013858,-0.528705597,-0.080486163,-0.45286727,0.939790785,41:09.2,letter-y-09,459.45
0,0,0,0,0,0,41:09.6,letter-y-09,459.5
0,0,0,0,0,0,41:09.6,letter-y-09,459.55
0,0,0,0,0,0,41:09.6,letter-y-09,459.6
0,0,0,0,0,0,41:09.6,letter-y-09,459.65
0,0,0,0,0,0,41:09.6,letter-y-09,459.7
0,0,0,0,0,0,41:09.6,letter-y-09,459.75
0,0,0,0,0,0,41:09.6,letter-y-09,459.8
0,0,0,0,0,0,41:09.7,letter-y-09,459.85
0,0,0,0,0,0,41:09.7,letter-y-09,459.9
0,0,0,0,0,0,41:09.7,letter-y-09,459.95
0,0,0,0,0,0,41:09.7,letter-y-09,460
0,0,0,0,0,0,41:09.7,letter-y-09,460.05
0.049514774,-0.165155932,-0.581576169,0.015363412,-0.052267268,-0.410318345,41:10.4,letter-y-10,460.1
-4.304590702,0.437391013,-0.821896851,0.060077928,-0.195107937,-0.316327751,41:10.4,letter-y-10,460.15
-4.69112587,-0.223232746,-0.709747195,0.015592718,-0.342563778,-0.129955247,41:10.5,letter-y-10,460.2
-6.277195454,0.729589999,-1.224033594,0.108919941,-0.568708956,1.025048733,41:10.5,letter-y-10,460.25
-6.277195454,0.729589999,-1.224033594,0.108919941,-0.568708956,1.025048733,41:10.6,letter-y-10,460.3
-4.647999763,-0.366609901,-1.26889348,0.021096043,-0.651782691,2.250603199,41:10.6,letter-y-10,460.35
-0.680428863,0.370239675,-0.922831595,0.080944702,0.076497018,3.27576685,41:10.7,letter-y-10,460.4
2.162677526,0.065336414,-0.496662825,0.160054997,0.156570852,2.597839832,41:10.7,letter-y-10,460.45
4.402023315,0.041742709,-1.062217593,-0.126347214,-0.349486589,2.195679665,41:10.8,letter-y-10,460.5
4.402023315,0.041742709,-1.062217593,-0.126347214,-0.349486589,2.195679665,41:10.8,letter-y-10,460.55
5.096827507,0.275864869,-0.85233748,-0.20155932,-0.437637031,1.972308278,41:10.9,letter-y-10,460.6
5.556835651,0.344831079,-0.719360054,-0.16143091,-0.411330372,0.3661955,41:10.9,letter-y-10,460.65
5.223010063,0.168785736,-0.88918668,-0.141252041,-0.329641223,0.106055319,41:11.0,letter-y-10,460.7
1.479054213,0.052632112,-0.549533367,-0.311625808,-0.112034202,-0.731357038,41:11.0,letter-y-10,460.75
0.389729202,0.156081438,-0.547931254,-0.351983547,-0.105572909,-0.768355787,41:11.1,letter-y-10,460.8
-1.594056368,0.036298007,-0.259546369,-0.541618943,-0.229029685,-0.843732119,41:11.1,letter-y-10,460.85
-4.082572937,-0.460984707,0.153805256,-0.411832184,-0.379254699,-0.416523099,41:11.2,letter-y-10,460.9
-4.548970222,-0.584397912,0.365287513,-0.396698058,-0.432560325,-0.248075426,41:11.2,letter-y-10,460.95
-5.871493816,-0.653364182,2.185316563,-0.330658138,-0.784700632,1.373893976,41:11.3,letter-y-10,461
-5.499334335,-0.569878757,2.715624094,-0.101811551,-0.740625381,1.870734096,41:11.3,letter-y-10,461.05
-5.499334335,-0.569878757,2.715624094,-0.101811551,-0.740625381,1.870734096,41:11.4,letter-y-10,461.1
-2.276082516,0.275864869,2.103607416,0.786287546,0.391254157,2.439273834,41:11.4,letter-y-10,461.15
-2.482127666,0.980046213,1.241657019,0.831231356,0.333564043,2.436056614,41:11.5,letter-y-10,461.2
-0.773069382,0.573508561,0.451802969,0.336849302,-0.070728093,1.850970864,41:11.5,letter-y-10,461.25
0.650081098,0.074410915,-0.046462007,0.202247158,0.014653239,1.397104383,41:11.6,letter-y-10,461.3
0,0,0,0,0,0,41:12.0,letter-y-10,461.35
0,0,0,0,0,0,41:12.0,letter-y-10,461.4
0,0,0,0,0,0,41:12.0,letter-y-10,461.45
0,0,0,0,0,0,41:12.0,letter-y-10,461.5
0,0,0,0,0,0,41:12.0,letter-y-10,461.55
0,0,0,0,0,0,41:12.0,letter-y-10,461.6
0,0,0,0,0,0,41:12.0,letter-y-10,461.65
0,0,0,0,0,0,41:12.0,letter-y-10,461.7
0,0,0,0,0,0,41:12.0,letter-y-10,461.75
0,0,0,0,0,0,41:12.0,letter-y-10,461.8
0,0,0,0,0,0,41:12.0,letter-y-10,461.85
0,0,0,0,0,0,41:12.0,letter-y-10,461.9
0,0,0,0,0,0,41:12.0,letter-y-10,461.95
0,0,0,0,0,0,41:12.0,letter-y-10,462
0,0,0,0,0,0,41:12.0,letter-y-10,462.05
0.055903777,-0.375684381,0.173030928,0.064893335,0.086650476,-0.484085977,41:12.7,letter-y-11,462.1
-2.569976568,-0.04355761,-0.480641454,0.167622074,-0.005192153,-0.763989508,41:12.7,letter-y-11,462.15
-5.552043915,0.310347974,-1.238452792,-0.156386197,-0.561555386,0.662874818,41:12.8,letter-y-11,462.2
-5.903439045,0.784036994,-1.592525363,-0.171749637,-0.650859654,1.007123947,41:12.8,letter-y-11,462.25
-5.903439045,0.784036994,-1.592525363,-0.171749637,-0.650859654,1.007123947,41:12.9,letter-y-11,462.3
-5.446625233,0.575323462,-1.661417246,-0.269204348,-0.643013775,1.770998359,41:12.9,letter-y-11,462.35
-2.763243914,-1.083495617,-1.687051535,-0.332263291,-0.497403979,3.134895802,41:13.0,letter-y-11,462.4
0.346603423,0.450095296,-0.539920568,-0.094932392,0.055728585,3.478915215,41:13.0,letter-y-11,462.45
4.791752338,-0.297643661,-0.599199653,-0.138729692,-0.43786782,2.178214073,41:13.1,letter-y-11,462.5
5.520098686,0.141562238,-0.637650967,-0.414354563,-0.740163863,1.377800703,41:13.1,letter-y-11,462.55
5.790034294,-0.17241554,-0.42136234,-0.40793401,-0.710626543,1.07606566,41:13.2,letter-y-11,462.6
5.416277409,-0.010889403,-0.432577312,-0.314836085,-0.569631994,0.45076403,41:13.2,letter-y-11,462.65
5.029742718,-0.117968529,-0.430975169,-0.269433647,-0.468097448,0.188095987,41:13.3,letter-y-11,462.7
2.178650141,-0.268605262,-0.666489482,-0.241458416,-0.137879357,-0.617143571,41:13.3,letter-y-11,462.75
1.758573174,-0.301273465,-0.616823196,-0.246273831,-0.101188466,-0.651844263,41:13.4,letter-y-11,462.8
-1.265022635,0.156081438,-0.390921712,-0.429947317,-0.059882358,-0.730667651,41:13.4,letter-y-11,462.85
-4.138476849,0.237751961,0.048064146,-0.52121079,-0.208492011,-0.482936978,41:13.5,letter-y-11,462.9
-4.138476849,0.237751961,0.048064146,-0.52121079,-0.208492011,-0.482936978,41:13.5,letter-y-11,462.95
-6.1110816,0.119783431,0.759413481,-0.465260297,-0.491865754,0.186946958,41:13.6,letter-y-11,463
-7.133322239,-0.012704303,0.943659365,-0.386379302,-0.94807899,1.169137001,41:13.6,letter-y-11,463.05
-6.270806789,1.257725954,0.954874337,-0.198119745,-1.008076668,2.135700226,41:13.7,letter-y-11,463.1
-1.963021278,0.644289672,-0.22109507,-0.2710388,-0.654551804,2.13225317,41:13.7,letter-y-11,463.15
-1.538152575,0.070781119,0.14579457,-0.303600132,-0.676012516,2.063541412,41:13.8,letter-y-11,463.2
-1.13564527,-0.332126766,0.570361197,-0.275395602,-0.651321173,2.06262207,41:13.8,letter-y-11,463.25
0.487161487,0.038112909,0.791456223,-0.044714551,-0.353640288,1.695392251,41:13.9,letter-y-11,463.3
2.116357327,-1.009084582,0.278772026,-0.279752403,-0.482866108,1.14615643,41:13.9,letter-y-11,463.35
0,0,0,0,0,0,41:14.4,letter-y-11,463.4
0,0,0,0,0,0,41:14.4,letter-y-11,463.45
0,0,0,0,0,0,41:14.4,letter-y-11,463.5
0,0,0,0,0,0,41:14.4,letter-y-11,463.55
0,0,0,0,0,0,41:14.4,letter-y-11,463.6
0,0,0,0,0,0,41:14.4,letter-y-11,463.65
0,0,0,0,0,0,41:14.4,letter-y-11,463.7
0,0,0,0,0,0,41:14.4,letter-y-11,463.75
0,0,0,0,0,0,41:14.4,letter-y-11,463.8
0,0,0,0,0,0,41:14.4,letter-y-11,463.85
0,0,0,0,0,0,41:14.4,letter-y-11,463.9
0,0,0,0,0,0,41:14.4,letter-y-11,463.95
0,0,0,0,0,0,41:14.4,letter-y-11,464
0,0,0,0,0,0,41:14.4,letter-y-11,464.05
1.857602715,-0.074410915,-0.273965627,0.11511118,0.056420863,-0.283235729,41:15.0,letter-y-12,464.1
0.247573882,-0.607991636,-0.411749512,-0.037376788,-0.097034767,-0.544065297,41:15.1,letter-y-12,464.15
-0.854529202,-0.128857926,0.341255426,-0.036230259,-0.191184998,-0.710674524,41:15.1,letter-y-12,464.2
-5.357179165,-0.431946307,-1.044594049,0.023389094,-0.461636126,-0.047684766,41:15.2,letter-y-12,464.25
-5.869896889,-0.179675147,-1.100668907,0.022471873,-0.540556192,0.167413473,41:15.2,letter-y-12,464.3
-5.798020363,-0.716885686,-1.373032451,-0.160513684,-0.973001122,1.808226943,41:15.3,letter-y-12,464.35
-4.274243355,-0.181490049,-1.177571535,-0.279523075,-0.696088672,2.263012409,41:15.3,letter-y-12,464.4
-4.274243355,-0.181490049,-1.177571535,-0.279523075,-0.696088672,2.263012409,41:15.4,letter-y-12,464.45
-1.977396488,0.128857926,-0.910014451,-0.160284385,-0.365178317,3.091232777,41:15.4,letter-y-12,464.5
0.634108543,0.894745886,-0.349266112,0.052969467,0.101188377,2.731127262,41:15.5,letter-y-12,464.55
4.726264954,-0.54265523,-0.514286339,-0.197890431,-0.442713797,2.112259865,41:15.5,letter-y-12,464.6
5.587183475,-1.094384909,-0.579973996,-0.24650313,-0.545863688,1.960128546,41:15.6,letter-y-12,464.65
6.213305473,-0.31579268,-0.547931254,-0.261407971,-0.695857882,1.377800703,41:15.6,letter-y-12,464.7
6.123859406,-0.196009248,-0.575167596,-0.234579265,-0.698857784,1.185453176,41:15.7,letter-y-12,464.75
3.93562603,-0.250456274,-1.300936222,-0.085760184,-0.285565972,-0.218200684,41:15.7,letter-y-12,464.8
3.750344992,-0.540840328,-1.397064447,-0.089887679,-0.244952172,-0.299551934,41:15.8,letter-y-12,464.85
0.8305704,0.292198956,-1.384247422,-0.421463013,-0.163032234,-0.673216164,41:15.8,letter-y-12,464.9
-1.731419921,0.281309575,-0.788251996,-0.551937699,-0.140648484,-0.763300061,41:15.9,letter-y-12,464.95
-1.731419921,0.281309575,-0.788251996,-0.551937699,-0.140648484,-0.763300061,41:15.9,letter-y-12,465
-5.980106831,-0.288569182,1.696664333,-0.488420129,-0.688704312,0.165575027,41:16.0,letter-y-12,465.05
-6.226083755,-0.301273465,1.828039646,-0.342582017,-0.732318044,0.410318196,41:16.0,letter-y-12,465.1
-7.071029186,-0.116153628,1.571697593,0.094703011,-1.042690754,2.006549358,41:16.1,letter-y-12,465.15
-3.405338764,-2.62616086,2.60988307,0.193762869,-0.703472972,2.299322128,41:16.1,letter-y-12,465.2
-3.08429122,1.116163731,0.182643756,0.188030228,-0.411791891,2.580374241,41:16.2,letter-y-12,465.25
-3.08429122,1.116163731,0.182643756,0.188030228,-0.411791891,2.580374241,41:16.2,letter-y-12,465.3
-0.2076426,-0.488208205,1.371430278,0.269204289,-0.107188225,2.16442585,41:16.3,letter-y-12,465.35
1.884755969,-0.638844967,-0.544726968,0.017427159,-0.091958046,1.255084395,41:16.3,letter-y-12,465.4
0,0,0,0,0,0,41:16.8,letter-y-12,465.45
0,0,0,0,0,0,41:16.8,letter-y-12,465.5
0,0,0,0,0,0,41:16.8,letter-y-12,465.55
0,0,0,0,0,0,41:16.8,letter-y-12,465.6
0,0,0,0,0,0,41:16.8,letter-y-12,465.65
0,0,0,0,0,0,41:16.8,letter-y-12,465.7
0,0,0,0,0,0,41:16.8,letter-y-12,465.75
0,0,0,0,0,0,41:16.8,letter-y-12,465.8
0,0,0,0,0,0,41:16.8,letter-y-12,465.85
0,0,0,0,0,0,41:16.8,letter-y-12,465.9
0,0,0,0,0,0,41:16.8,letter-y-12,465.95
0,0,0,0,0,0,41:16.8,letter-y-12,466
0,0,0,0,0,0,41:16.8,letter-y-12,466.05
-1.530166268,-0.275864869,0.267557085,-0.018803064,-0.106726706,-0.635298252,41:17.5,letter-y-13,466.1
-5.34440136,-0.479133725,-0.823499024,0.056867655,-0.476866305,0.115707159,41:17.5,letter-y-13,466.15
-5.754894733,-0.194194347,-1.031777024,0.102270089,-0.546325207,0.382052094,41:17.6,letter-y-13,466.2
-5.754894733,-0.194194347,-1.031777024,0.102270089,-0.546325207,0.382052094,41:17.6,letter-y-13,466.25
-6.198930264,1.101644516,-1.576503992,-0.018803064,-0.650859654,1.871653318,41:17.7,letter-y-13,466.3
-3.365407467,-0.93830353,-1.842458844,-0.100435719,-0.432560325,2.862116337,41:17.7,letter-y-13,466.35
1.825657725,-0.121598326,-0.291589141,-0.00321031,0.211953342,3.051476479,41:17.8,letter-y-13,466.4
3.085888624,-0.319422483,-0.512684226,0.072689712,0.162570626,2.804435253,41:17.8,letter-y-13,466.45
4.879601002,0.019963905,-0.916423023,-0.04288011,-0.273104936,2.202343941,41:17.9,letter-y-13,466.5
4.879601002,0.019963905,-0.916423023,-0.04288011,-0.273104936,2.202343941,41:17.9,letter-y-13,466.55
5.825173855,0.479133725,-1.31535542,-0.137812465,-0.602399945,1.384464979,41:18.0,letter-y-13,466.6
5.504126072,0.375684381,-1.075034738,-0.183214903,-0.595015645,0.360680163,41:18.0,letter-y-13,466.65
2.629074812,-0.019963905,-0.829907596,-0.314836085,-0.186339021,-0.641502976,41:18.1,letter-y-13,466.7
2.216984034,-0.123413227,-0.769026339,-0.34900257,-0.180339247,-0.715500474,41:18.1,letter-y-13,466.75
-1.020643234,0.270420164,0.014419244,-0.536803544,-0.173877984,-0.829484165,41:18.2,letter-y-13,466.8
-1.020643234,0.270420164,0.014419244,-0.536803544,-0.173877984,-0.829484165,41:18.2,letter-y-13,466.85
-5.683018208,0.088930123,2.063554049,-0.36551255,-0.558093965,-0.007468753,41:18.3,letter-y-13,466.9
-6.772343636,0.471874118,2.239789248,-0.331575364,-0.70416528,0.298632592,41:18.3,letter-y-13,466.95
-7.047070503,0.520876408,1.001336336,0.037376713,-0.700011611,1.398023605,41:18.4,letter-y-13,467
-4.871614933,-0.045372512,1.270495534,0.155468896,-0.561324596,2.449155331,41:18.4,letter-y-13,467.05
-2.769632816,-0.406537712,1.328172565,0.236184329,-0.383177608,2.61990118,41:18.5,letter-y-13,467.1
-2.769632816,-0.406537712,1.328172565,0.236184329,-0.383177608,2.61990118,41:18.6,letter-y-13,467.15
0.154933333,0.675142944,0.962885022,0.245585844,-0.272412658,1.953693986,41:18.6,letter-y-13,467.2
0.514314771,0.903820395,0.738585711,0.26897496,-0.170878083,1.644145608,41:18.7,letter-y-13,467.25
1.697877645,0.539025426,-0.216288656,-0.157762021,-0.373716444,1.031023741,41:18.7,letter-y-13,467.3
0,0,0,0,0,0,41:19.1,letter-y-13,467.35
0,0,0,0,0,0,41:19.1,letter-y-13,467.4
0,0,0,0,0,0,41:19.1,letter-y-13,467.45
0,0,0,0,0,0,41:19.1,letter-y-13,467.5
0,0,0,0,0,0,41:19.1,letter-y-13,467.55
0,0,0,0,0,0,41:19.1,letter-y-13,467.6
0,0,0,0,0,0,41:19.1,letter-y-13,467.65
0,0,0,0,0,0,41:19.1,letter-y-13,467.7
0,0,0,0,0,0,41:19.1,letter-y-13,467.75
0,0,0,0,0,0,41:19.1,letter-y-13,467.8
0,0,0,0,0,0,41:19.1,letter-y-13,467.85
0,0,0,0,0,0,41:19.1,letter-y-13,467.9
0,0,0,0,0,0,41:19.1,letter-y-13,467.95
0,0,0,0,0,0,41:19.1,letter-y-13,468
0,0,0,0,0,0,41:19.1,letter-y-13,468.05
-0.709179342,-0.081670523,0.392523855,0.017197853,-0.118957013,-0.736182988,41:19.7,letter-y-14,468.1
-0.709179342,-0.081670523,0.392523855,0.017197853,-0.118957013,-0.736182988,41:19.8,letter-y-14,468.15
-2.242540121,0.323052287,0.08170905,0.065351948,-0.103726819,-0.742617548,41:19.8,letter-y-14,468.2
-5.932189465,-0.04355761,-0.961282909,0.038752545,-0.60816896,0.3271285,41:19.9,letter-y-14,468.25
-6.628591061,0.141562238,-1.318559647,0.07131388,-0.762316883,1.023210287,41:19.9,letter-y-14,468.3
-4.055419922,0.413797289,-1.659815192,0.076817207,-0.415253311,2.678041935,41:20.0,letter-y-14,468.35
-3.001234293,-0.246826455,-1.334581137,0.161201522,-0.28995043,2.773411274,41:20.0,letter-y-14,468.4
-3.001234293,-0.246826455,-1.334581137,0.161201522,-0.28995043,2.773411274,41:20.1,letter-y-14,468.45
2.40226531,-0.103449322,-0.440587997,0.419399202,0.276335478,3.005515099,41:20.1,letter-y-14,468.5
3.715205431,-0.551729739,-0.89399308,0.328594327,0.058497708,2.771113396,41:20.2,letter-y-14,468.55
6.73560667,-0.241381764,-1.530041933,-0.130245402,-0.838237047,1.380788088,41:20.2,letter-y-14,468.6
6.059969425,0.822149873,-1.67423439,-0.179775327,-0.891773462,0.957256019,41:20.3,letter-y-14,468.65
5.770867348,0.025408607,-1.094260335,-0.237560228,-0.729318142,0.257956952,41:20.3,letter-y-14,468.7
5.397110462,-0.290384054,-1.036583424,-0.245127305,-0.595938683,0.039641436,41:20.4,letter-y-14,468.75
3.440478325,0.145192027,-0.921229422,-0.297408879,-0.336794794,-0.527978897,41:20.4,letter-y-14,468.8
1.32731545,0.027223507,-0.682510853,-0.386837929,-0.21241495,-0.831782222,41:20.5,letter-y-14,468.85
-2.287263155,0.059891716,0.222697198,-0.427654266,-0.191877276,-0.857290626,41:20.5,letter-y-14,468.9
-3.842985392,-0.045372512,0.608812511,-0.48108238,-0.433483362,-0.697805405,41:20.6,letter-y-14,468.95
-6.874567509,-0.471874118,1.994662046,-0.570282102,-0.80408448,0.260484815,41:20.6,letter-y-14,469
-7.860071182,0.660623729,1.598933935,-0.451043397,-0.874466419,0.968746305,41:20.7,letter-y-14,469.05
-5.170300961,0.301273465,2.516958952,0.446457207,-0.580016196,2.585430145,41:20.7,letter-y-14,469.1
-4.101739883,-0.185119838,1.397064447,0.345333606,-0.580477715,2.213374615,41:20.8,letter-y-14,469.15
-3.675274134,-0.241381764,1.82483542,0.521669328,-0.44525218,2.607031822,41:20.8,letter-y-14,469.2
-0.59258008,0.121598326,-0.054472696,0.297638118,-0.453559518,2.184419155,41:20.9,letter-y-14,469.25
0.777861118,0.548099935,0.608812511,0.409997672,-0.237798601,1.750775456,41:20.9,letter-y-14,469.3
1.870380759,0.698736668,-0.256342113,0.092639267,-0.36771667,1.424451232,41:21.0,letter-y-14,469.35
2.105176687,0.76044327,-0.128171057,-0.031414852,-0.357563227,1.33137989,41:21.0,letter-y-14,469.4
0,0,0,0,0,0,41:21.4,letter-y-14,469.45
0,0,0,0,0,0,41:21.4,letter-y-14,469.5
0,0,0,0,0,0,41:21.4,letter-y-14,469.55
0,0,0,0,0,0,41:21.4,letter-y-14,469.6
0,0,0,0,0,0,41:21.4,letter-y-14,469.65
0,0,0,0,0,0,41:21.4,letter-y-14,469.7
0,0,0,0,0,0,41:21.4,letter-y-14,469.75
0,0,0,0,0,0,41:21.4,letter-y-14,469.8
0,0,0,0,0,0,41:21.4,letter-y-14,469.85
0,0,0,0,0,0,41:21.4,letter-y-14,469.9
0,0,0,0,0,0,41:21.4,letter-y-14,469.95
0,0,0,0,0,0,41:21.4,letter-y-14,470
0,0,0,0,0,0,41:21.4,letter-y-14,470.05
0.012778006,-0.176045343,-0.309212655,0.074065544,-0.102342263,-0.47213608,41:22.0,letter-y-15,470.1
-0.781055629,-0.382943988,-0.281976312,0.050905719,-0.109265074,-0.595541835,41:22.0,letter-y-15,470.15
-3.29672575,0.030853307,-0.424566627,-0.089199767,-0.205492139,-0.637596309,41:22.1,letter-y-15,470.2
-3.29672575,0.030853307,-0.424566627,-0.089199767,-0.205492139,-0.637596309,41:22.1,letter-y-15,470.25
-5.171898365,-0.415612191,-1.068626165,0.060307235,-0.319026232,0.067218132,41:22.2,letter-y-15,470.3
-6.048789024,-0.147006929,-1.169560909,0.278147191,-0.512634158,1.484430552,41:22.2,letter-y-15,470.35
-4.555359364,-0.865707517,-1.009347081,-0.140564129,-0.629398942,2.283695221,41:22.3,letter-y-15,470.4
-3.191307068,0.459169805,-1.443526506,-0.124512762,-0.394023359,3.018384457,41:22.3,letter-y-15,470.45
1.137242556,0.163341045,0.004806414,0.275395513,0.235721663,3.144547939,41:22.4,letter-y-15,470.5
3.779095411,-0.343016177,-0.608812511,0.159137785,-0.000346184,2.607031822,41:22.4,letter-y-15,470.55
3.779095411,-0.343016177,-0.608812511,0.159137785,-0.000346184,2.607031822,41:22.5,letter-y-15,470.6
5.829965591,-1.210538626,-0.906810224,-0.075900063,-0.355947882,2.008387804,41:22.5,letter-y-15,470.65
5.631906509,0.707811177,-1.727104902,-0.21692276,-0.688473582,0.897046924,41:22.6,letter-y-15,470.7
5.084049225,0.159711242,-1.291323304,-0.148131207,-0.588785112,0.081466094,41:22.6,letter-y-15,470.75
1.555722237,-0.328496993,-1.254474163,-0.313460261,-0.262720704,-0.79708153,41:22.7,letter-y-15,470.8
1.001476288,-0.230492353,-1.20641005,-0.357257545,-0.24218303,-0.824887991,41:22.8,letter-y-15,470.85
1.001476288,-0.230492353,-1.20641005,-0.357257545,-0.24218303,-0.824887991,41:22.8,letter-y-15,470.9
-2.202608824,-0.417427093,0.028838487,-0.593671203,-0.229029685,-0.825807214,41:22.9,letter-y-15,470.95
-4.815711021,-0.655179083,0.746596396,-0.598715961,-0.509634316,-0.482247531,41:22.9,letter-y-15,471
-6.323515892,-1.390213728,2.22536993,-0.27814725,-1.010153532,0.57072264,41:23.0,letter-y-15,471.05
-7.701943398,0.705996275,4.08545208,0.404723644,-1.353755713,2.310352802,41:23.0,letter-y-15,471.1
-3.330267906,-1.595297456,2.428841352,0.321944475,-0.806622863,2.365736008,41:23.1,letter-y-15,471.15
-3.330267906,-1.595297456,2.428841352,0.321944475,-0.806622863,2.365736008,41:23.1,letter-y-15,471.2
-2.903801918,2.513637066,0.756209195,0.628754854,-0.331487298,2.617602825,41:23.2,letter-y-15,471.25
-0.375353932,0.40472281,1.063819766,0.329282254,-0.281181544,2.056646824,41:23.2,letter-y-15,471.3
2.264901638,-0.092559919,0.116956085,-0.052969541,-0.355947882,1.262438178,41:23.3,letter-y-15,471.35
2.423029423,-0.357535392,0.131375328,-0.122678325,-0.383177608,1.140641093,41:23.3,letter-y-15,471.4
2.423029423,-0.357535392,0.131375328,-0.122678325,-0.383177608,1.140641093,41:23.4,letter-y-15,471.45
0,0,0,0,0,0,41:23.8,letter-y-15,471.5
0,0,0,0,0,0,41:23.8,letter-y-15,471.55
0,0,0,0,0,0,41:23.8,letter-y-15,471.6
0,0,0,0,0,0,41:23.8,letter-y-15,471.65
0,0,0,0,0,0,41:23.8,letter-y-15,471.7
0,0,0,0,0,0,41:23.8,letter-y-15,471.75
0,0,0,0,0,0,41:23.8,letter-y-15,471.8
0,0,0,0,0,0,41:23.8,letter-y-15,471.85
0,0,0,0,0,0,41:23.8,letter-y-15,471.9
0,0,0,0,0,0,41:23.8,letter-y-15,471.95
0,0,0,0,0,0,41:23.8,letter-y-15,472
0,0,0,0,0,0,41:23.8,letter-y-15,472.05
-1.793712616,0.401093006,-0.342857569,-0.065810628,-0.06657441,-0.747903049,41:24.4,letter-y-16,472.1
-2.914982796,-0.090745024,-0.176235199,-0.006420583,-0.222337633,-0.745375216,41:24.4,letter-y-16,472.15
-4.774182796,-0.259530753,-0.668091595,0.190781891,-0.226029813,0.084913179,41:24.5,letter-y-16,472.2
-6.141429424,0.515431702,-1.047798395,-0.036000956,-0.472943366,0.995403826,41:24.5,letter-y-16,472.25
-4.285423756,-1.295838952,-1.059013367,-0.295345157,-0.603092253,2.012753963,41:24.6,letter-y-16,472.3
-3.347837687,-0.232307255,-1.244861364,0.077505127,-0.22003004,2.95403862,41:24.6,letter-y-16,472.35
0.378548443,0.361165196,-0.717757881,0.32561335,0.266182035,3.129380703,41:24.7,letter-y-16,472.4
1.552527785,0.373869479,-0.841122508,0.342352629,0.268951148,2.895208359,41:24.7,letter-y-16,472.45
1.552527785,0.373869479,-0.841122508,0.342352629,0.268951148,2.895208359,41:24.8,letter-y-16,472.5
5.499334335,-0.482763529,-1.584514618,-0.135978028,-0.382946849,1.964035273,41:24.8,letter-y-16,472.55
5.798020363,-0.264975458,-1.746330619,-0.236872315,-0.510095835,1.748707294,41:24.9,letter-y-16,472.6
5.320442677,0.161526144,-1.006142735,-0.312772334,-0.50801897,0.207399681,41:24.9,letter-y-16,472.65
2.99165082,0.470059216,-0.903605938,-0.307498336,-0.295719445,-0.683557451,41:25.0,letter-y-16,472.7
2.517267227,0.415612191,-0.777037024,-0.312543035,-0.265720606,-0.784901798,41:25.0,letter-y-16,472.75
2.517267227,0.415612191,-0.777037024,-0.312543035,-0.265720606,-0.784901798,41:25.1,letter-y-16,472.8
-0.817792416,0.15789634,-0.089719735,-0.385691404,-0.147109777,-0.958864808,41:25.1,letter-y-16,472.85
-3.550688505,0.38475889,0.910014451,-0.477642775,-0.280489266,-0.672986388,41:25.2,letter-y-16,472.9
-6.833038807,0.190564543,1.313753247,-0.351524919,-0.750086606,1.104101896,41:25.2,letter-y-16,472.95
-6.200527668,-0.912894905,1.606944561,0.204769522,-0.721933842,1.714466214,41:25.3,letter-y-16,473
-6.200527668,-0.912894905,1.606944561,0.204769522,-0.721933842,1.714466214,41:25.3,letter-y-16,473.05
-4.711889744,0.04355761,1.031777024,0.24879612,-0.533171833,2.479719639,41:25.4,letter-y-16,473.1
-3.93562603,-0.281309575,1.180775881,0.399908245,-0.370947301,2.513731003,41:25.4,letter-y-16,473.15
-1.91989553,0.796741307,-0.355674684,0.134143516,-0.535248697,2.523842335,41:25.5,letter-y-16,473.2
0.753902376,0.112523824,0.692123711,0.244210005,-0.212184191,1.898310781,41:25.5,letter-y-16,473.25
1.82406044,0.292198956,-0.078504771,0.057555571,-0.220260799,1.345398068,41:25.6,letter-y-16,473.3
1.82406044,0.292198956,-0.078504771,0.057555571,-0.220260799,1.345398068,41:25.6,letter-y-16,473.35
2.162677526,0.539025426,0.185848027,-0.260949373,-0.419868499,1.000919104,41:25.7,letter-y-16,473.4
0,0,0,0,0,0,41:26.1,letter-y-16,473.45
0,0,0,0,0,0,41:26.1,letter-y-16,473.5
0,0,0,0,0,0,41:26.1,letter-y-16,473.55
